Path,Type,Size,Format,Language,DiE Info,Notes,Hash
FirebaseInstallations_Privacy.bundle/PrivacyInfo.xcprivacy,Binary,1105,plain text[LF],XML(1.0),,,cfbb3c4f76a66d53698bae91f7110c00f2148e6e6f13ad7d32592909bc010e51
FirebaseRemoteConfig_Privacy.bundle/Info.plist,Binary,806,,,,,0f9c70be311caacb69689c104d4c4ef93ad7d3f2938fa5d4a71a54a0f32a70c6
FirebaseRemoteConfig_Privacy.bundle/PrivacyInfo.xcprivacy,Binary,1482,plain text[LF],XML(1.0),,,b9c360b5bb58ddb18eab5282ea4c8145e1f7ad0de14563916ab9a5a420fe4f38
fr.lproj/InfoPlist.strings,Binary,1537,plain text[CRLF],,,,74a35ff7d5fe4ff9f858f6b6231cf1bc39661bd02eb80183532600b77cbedccc
frame_bubble_new_02.png,Binary,45715,Portable Network Graphics[by extension],,,Correct Header but no valid image data,03498b4c985aed68e2011658e942f7d5ce4f7fa17af1943233d279e20906a8d1
frame_window_new_01.png,Binary,11380,Portable Network Graphics[by extension],,,Correct Header but no valid image data,c30adc3f39c6635d49bf6dd8aa5a854406493645843c12a1555b7d1c0997fa0b
Frameworks/anzu.sdk.framework/_CodeSignature/CodeResources,Binary,2106,plain text[LF],XML(1.0),,,941e6308748db1e39e292af338d3ae23e0f6b64f6dbebbcc31bfd1890425f38a
Frameworks/anzu.sdk.framework/anzu.sdk,Mach-O64,2179984,,,"Operation system: iOS(9.0.0)[ARM64, 64-bit, DYLIB]\nLibrary: WebKit",,7a7228ed9d58abf9973bb529af9f15ceab9e67e876d898f6c79fc8e19c1ce1c3
Frameworks/anzu.sdk.framework/Info.plist,Binary,854,,,,,30555c40597a75d38c9d041dcbca1c75531653b14a6a74f50b9062293fcc9142
Frameworks/anzu.sdk.framework/PrivacyInfo.xcprivacy,Binary,2452,plain text[LF],XML(1.0),,,1dbd2fc607546ffbbb624cdf6851b2f6fef3ff4f5594451287c0c1e094d92ca7
Frameworks/AppLovinSDK.framework/_CodeSignature/CodeResources,Binary,2106,plain text[LF],XML(1.0),,,c8292a39bbd6b4837353a938bc2aa75b9d147d8e3a3bb593b5664aad4202eecd
Frameworks/AppLovinSDK.framework/AppLovinSDK,Mach-O64,5420480,,,"Operation system: iOS(11.0.0)[ARM64, 64-bit, DYLIB]\nLibrary: WebKit",,73447e0d2655c2ffcc71e0eed5026d219c80244325aca892e0df0a06f63d1462
Frameworks/AppLovinSDK.framework/Info.plist,Binary,1532,plain text[LF],XML(1.0),,,e2844c6eb1aa2679953a93a2e7e3f15eca34a83588c302c4f398e415f3caf702
Frameworks/AppLovinSDK.framework/PrivacyInfo.xcprivacy,Binary,511,plain text[LF],XML(1.0),,,80e38881dbfb3b165f9ef35cfa43b28eac00d5b18058a127588c294193841c9f
Frameworks/fuelmetrics.framework/_CodeSignature/CodeResources,Binary,2106,plain text[LF],XML(1.0),,,52f4cc93ee068ad8e6479248838d876e46adb5c4105af71a402b4ac4ac2ab87c
Frameworks/fuelmetrics.framework/fuelmetrics,Mach-O64,1778688,,,"Operation system: iOS(11.0.0)[ARM64, 64-bit, DYLIB]",,37ae9e945e290323f2916992b42dc9c74a9b1e56b5fe6d952df8e67d88036fa8
Frameworks/fuelmetrics.framework/Info.plist,Binary,1376,plain text[LF],XML(1.0),,,03c2944b9a454fde541c8417e3a9d14bde596d63e692b136460fff6dc2d6760b
Frameworks/fuelmetrics.framework/PrivacyInfo.xcprivacy,Binary,680,plain text[LF],XML(1.0),,,97f0a849f40ead60c2f1ed5e28dd0c15edbe90455ca5cd37515d50bf56fc66a3
Frameworks/HelpshiftX.framework/_CodeSignature/CodeResources,Binary,9662,plain text[LF],XML(1.0),,,ac73913fbe65d52dbbcfbfecd31d13999ef1b53d52736dfbc890d431cf26fb0b
Frameworks/HelpshiftX.framework/Assets.car,Binary,60040,,,"Unknown: Unknown\nRegion: Binary[Offset=0x3e90,Size=0x1305]\n    Format: PDF(1.3)[with binary data]\nRegion: Binary[Offset=0x6200,Size=0x0f05]\n    Format: PDF(1.3)[with binary data]\nRegion: Binary[Offset=0x73a0,Size=0x0f48]\n    Format: PDF(1.3)[with binary data]\nRegion: Binary[Offset=0x8400,Size=0x1050]\n    Format: PDF(1.3)[with binary data]\nRegion: Binary[Offset=0x96e0,Size=0x1047]\n    Format: PDF(1.3)[with binary data]",,1d84d3b1b3c909e94a37bcb868b5b9fac898cff39784e209122740ae23e93838
Frameworks/HelpshiftX.framework/helpshift-console-override.txt,Binary,1225,plain text[LF],,,,6c35aa2ab6dec1b9733fb94dce0ce6c5a3a5f41f1d8aed28a3f07be7303149ea
Frameworks/HelpshiftX.framework/helpshift-helpcenter.html,Binary,751,plain text[LF],HyperText Markup Language[by extension],,,109664953ff82408f51a1a9cd22f2ca344117748253794968616b7a89697b664
Frameworks/HelpshiftX.framework/helpshift-webchat.html,Binary,313,plain text[LF],HyperText Markup Language[by extension],,,ccea3f46fb3f572791f9ad02fa2e424bc49eec86cf44d504ba6370d7e27a523e
Frameworks/HelpshiftX.framework/HelpshiftChatViewController.nib/objects-11.0+.nib,Binary,2735,,,,,37f1fb5d33a5ef8199965ba0ee9478b98ef50a99552c4386568cdce1fcbbfc13
Frameworks/HelpshiftX.framework/HelpshiftChatViewController.nib/runtime.nib,Binary,2075,,,,,12f542201c37ec6b0c404d697cbbd4305f8d48e81da10bac63a780cae167bdea
Frameworks/HelpshiftX.framework/HelpshiftFAQsViewController.nib/objects-11.0+.nib,Binary,2729,,,,,fa98cae7abbe8a64619d97f33041565199ac5331ea4b2702c25d5c67888c031e
Frameworks/HelpshiftX.framework/HelpshiftFAQsViewController.nib/runtime.nib,Binary,2066,,,,,49fc2414a774c0cfe7248e2aa59aef8e0a2a483bc1494a2a6097a9257d752184
Frameworks/HelpshiftX.framework/HelpshiftX,Mach-O64,872544,,,"Operation system: iOS(10.0.0)[ARM64, 64-bit, DYLIB]\nLibrary: WebKit",,70f477c34f384b22e02d564f42bb4a26ade060e5b29fbbe75b39765961464a0a
Frameworks/HelpshiftX.framework/HsLoadingView.nib/objects-11.0+.nib,Binary,4235,,,,,590394ce8c098525982948db1be25adde67c5a387ec1a19f7959818c4645d4e8
Frameworks/HelpshiftX.framework/HsLoadingView.nib/runtime.nib,Binary,3569,,,,,ac93f7a2cb803cd8a2b04f64a52031b7f3f94246e96410a2e4b09139eb44cd0e
Frameworks/HelpshiftX.framework/Info.plist,Binary,712,,,,,96897bb7b1d618816d1cff048ab11c5d9c6c01016db3373aba6eb8911c661c30
Frameworks/HelpshiftX.framework/PrivacyInfo.xcprivacy,Binary,1717,plain text[LF],XML(1.0),,,12b8dc4b13a80a57d831540269b2be288f8fd1b0da32f7ed8ada808c9250022e
Frameworks/HelpshiftX.framework/QBImagePicker.storyboardc/Info.plist,Binary,289,,,,,cc5f39742b07ad932f65646143ac5c2cdb680d6aa7baa4e51268484f4d0a302a
Frameworks/HelpshiftX.framework/QBImagePicker.storyboardc/QBAlbumsNavigationController.nib/objects-12.3+.nib,Binary,2591,,,,,7243ae6698d0c7bfc6c8a2f87a998c787dd6663c8d67ddb45fa6c5ed0e7668b4
Frameworks/HelpshiftX.framework/QBImagePicker.storyboardc/QBAlbumsNavigationController.nib/runtime.nib,Binary,2590,,,,,7c806bb755bd49ec96aa8928b50cf8a5fd1e26d8d8a0b1e403400cfe1379d0e9
Frameworks/HelpshiftX.framework/QBImagePicker.storyboardc/QBAlbumsViewController.nib/objects-12.3+.nib,Binary,1775,,,,,71ddccef110fd50a1d39fb599649564d0b5bde2c0f17bb6b13583c03eec54da6
Frameworks/HelpshiftX.framework/QBImagePicker.storyboardc/QBAlbumsViewController.nib/runtime.nib,Binary,1775,,,,,6ef22e8edacb4a7af7905930f35b4b3df5257a7ce310abda9ed3083be8dbf3d3
Frameworks/HelpshiftX.framework/QBImagePicker.storyboardc/QBAssetsViewController.nib/objects-12.3+.nib,Binary,1368,,,,,fab1fda831c526bb3b05e17dca0c43160ea290f042d02302a592cc129b86db46
Frameworks/HelpshiftX.framework/QBImagePicker.storyboardc/QBAssetsViewController.nib/runtime.nib,Binary,1368,,,,,e67d40a0553bde76b0a65b4134327153266b5111d784b03fab93375283dcb1ba
Frameworks/HelpshiftX.framework/QBImagePicker.storyboardc/QiH-NZ-ZGN-view-sD2-zK-ryo.nib/objects-12.3+.nib,Binary,10882,,,,,0c865792a1139a977f4bb810fbeb41312726b1b407c6a736131fb0c994c58430
Frameworks/HelpshiftX.framework/QBImagePicker.storyboardc/QiH-NZ-ZGN-view-sD2-zK-ryo.nib/runtime.nib,Binary,10669,,,,,1154dc857531923affa83f330d101a2990cf66f2c829ecf082339006b76d21de
Frameworks/HelpshiftX.framework/QBImagePicker.storyboardc/QL5-wR-LYt-view-66K-TS-Yoc.nib/objects-12.3+.nib,Binary,6852,,,,,0765081468202a61e30a7cdfe048870a96442e3f6471f9663b2d8d051e1d1811
Frameworks/HelpshiftX.framework/QBImagePicker.storyboardc/QL5-wR-LYt-view-66K-TS-Yoc.nib/runtime.nib,Binary,6847,,,,,1ed8bdc066f34322e705784c597b3fc88487849154ed1700624ec41f75c1a020
Frameworks/IASDKCore.framework/_CodeSignature/CodeResources,Binary,2106,plain text[LF],XML(1.0),,,5d9434e8a9c9f850fbb01af6b1af8544b5642c429e29d11d6afca3b2530037b0
Frameworks/IASDKCore.framework/IASDKCore,Mach-O64,35536,,,"Operation system: iOS(12.0.0)[ARM64, 64-bit, DYLIB]",,6e01cd6bc8d46532f0e39fe44a076008916908ee17a93b81173210c2866c7eab
Frameworks/IASDKCore.framework/Info.plist,Binary,903,,,,,ed5b714b55790feb721fd8da05172e731fbfca871bcdf9e11f703087b4628090
Frameworks/IASDKCore.framework/PrivacyInfo.xcprivacy,Binary,3300,plain text[LF],XML(1.0),,,743222e316f54a6fa3e4e2bacdf9c2638f6796d06991a3104ab6dc9cb8ff29f6
Frameworks/MarmaladeAPI.framework/_CodeSignature/CodeResources,Binary,1798,plain text[LF],XML(1.0),,,270ef39898f73bf2b638c81ae9f58b92e404b5e32c1f599409ea2b5fe3b83ac4
Frameworks/MarmaladeAPI.framework/Info.plist,Binary,740,,,,,201d988d7f64ec0d5dd8944cf90b214fcc7f5f5486a2a9c4bceb8698fc86e85d
Frameworks/MarmaladeAPI.framework/MarmaladeAPI,Mach-O64,199152,,,"Operation system: iOS(8.0.0)[ARM64, 64-bit, DYLIB]",,5ee6dfbce5f0a2eb735e03046a210b66e35affb262b0a0951c68664c4d4ac1aa
Frameworks/MarmaladeCRT.framework/_CodeSignature/CodeResources,Binary,1798,plain text[LF],XML(1.0),,,00a2b5c5096625c6fd867fe9d7744fcc2df66409bae8f944ddd8ea8c37bf39cd
Frameworks/MarmaladeCRT.framework/Info.plist,Binary,740,,,,,266cb38ff029015342a4a2b799c5af4d48c87ddc0afddbe2c22a65e6ed6b2cc7
Frameworks/MarmaladeCRT.framework/MarmaladeCRT,Mach-O64,236832,,,"Operation system: iOS(8.0.0)[ARM64, 64-bit, DYLIB]",,ec51a1f2adfef4ec31eb03e148211460b1698199ffccbb1af61e6255abf29f87
Frameworks/Simcity.framework/_CodeSignature/CodeResources,Binary,1798,plain text[LF],XML(1.0),,,234e4cec6fa6ccd4edcb47559d9406860fb40fa5b1a46f860a44929d4dbbfce9
Frameworks/Simcity.framework/Info.plist,Binary,806,,,,,bf9cef9525b22297f7358987512116d3d26e989e788d304c45d219ed9be2881b
Frameworks/Simcity.framework/Simcity,Mach-O64,21862080,,,"Operation system: iOS(13.0.0)[ARM64, 64-bit, DYLIB]",,3c42bea57daef4be99a6d1c473f5ae587a7a1b03414f5b4cd04e99facd9493bc
Frameworks/Singular.framework/_CodeSignature/CodeResources,Binary,2106,plain text[LF],XML(1.0),,,6944539e88ef7b05c6dffd6a2d9b8e3e92feb340fc5beaef38df1a2804e015a0
Frameworks/Singular.framework/Info.plist,Binary,782,,,,,b43d52d53981599683c5386374c11847f8b38e2388609e7343bbdfe4435807b8
Frameworks/Singular.framework/PrivacyInfo.xcprivacy,Binary,1394,plain text[LF],XML(1.0),,,6e36d8a2a073e5a4ac81614ce96895567b5648d7c1999209359288e4de71ae89
Frameworks/Singular.framework/Singular,Mach-O64,407840,,,"Operation system: iOS(12.0.0)[ARM64, 64-bit, DYLIB]\nLibrary: WebKit",,b6ef3b1495df888d3417768dca9a4b5cb9c7a13d0b18d81810e463f91c173e1f
Frameworks/Tapjoy.framework/_CodeSignature/CodeResources,Binary,2106,plain text[LF],XML(1.0),,,483bb1e1417215658f08d96091d16e9037f1decd6d935b3285de70066e4d4c1f
Frameworks/Tapjoy.framework/Info.plist,Binary,847,,,,,c304ffa8092ccbe062a11ac10c1d9ba32f3914b78f4430c4580ba092ce049dca
Frameworks/Tapjoy.framework/PrivacyInfo.xcprivacy,Binary,2908,plain text[LF],XML(1.0),,,7036f2430dd67a1e490b873ece7a66cfe343d4e3f11111fc1b4d9be93d62c8a4
Frameworks/Tapjoy.framework/Tapjoy,Mach-O64,35520,,,"Operation system: iOS(10.0.0)[ARM64, 64-bit, DYLIB]",,2333f9919ac2d78a055af0fc788e5bcae9b961d218e22e116c6b3765a5d605b9
Fyber_Marketplace_SDK.bundle/Info.plist,Binary,788,,,,,c64e8903355de2189309d13168f2267300ae8e79a147f21b73a0e9a9e184e71f
Fyber_Marketplace_SDK.bundle/PrivacyInfo.xcprivacy,Binary,3300,plain text[LF],XML(1.0),,,743222e316f54a6fa3e4e2bacdf9c2638f6796d06991a3104ab6dc9cb8ff29f6
garbage/Garbage.group.bin,Binary,11277,,,,,a1d03c1b86fe9cbb1d35cf90a2822bd9f01cd5f22697063184339f7932ee6218
GluCentralServices.bundle/_CodeSignature/CodeDirectory,Binary,166,,,,,e59a4c85ccdee3c94b9669cb387ecb64f55357cbefc26d8c09743a42e7eec9f6
GluCentralServices.bundle/_CodeSignature/CodeRequirements,Binary,188,,,,,a7c5b594f08926f294cdcec57747ce53e29c464e1e3a50ac6c2572e7c3d227b8
GluCentralServices.bundle/_CodeSignature/CodeRequirements-1,Binary,214,,,,,70c358d647160058b7e8d490efade8c236881d116dcdc85b63248085ef356fb8
GluCentralServices.bundle/_CodeSignature/CodeResources,Binary,2320,plain text[LF],XML(1.0),,,2ce5da1a7b8ee83aa50834dfc031f59ded07a7f501d51b9a4f7edd88848870f4
GluCentralServices.bundle/_CodeSignature/CodeSignature,Binary,4864,,,,,b031d3304e309c393dd5fff43458b05a2c1077467d6da04e183d1f145abc5589
GluCentralServices.bundle/consentform.html,Binary,172249,plain text,HyperText Markup Language[by extension],,,29152f6939921d9acdd008158f6bbceb562e6932e0a3aaf17d96860f71d57fb4
GluCentralServices.bundle/consentformMeta.json,Binary,204,plain text[LF],JavaScript Object Notation[by extension],,,0b63db9d0a5f7d62374444739192803bfd3e9e6ef75a326a6dc06d58b1530efd
GluCentralServices.bundle/Info.plist,Binary,740,,,,,97dc4e3aed1ef62fc2b33d5484270ae880fafd48e3dd29a2a55d10ce935926cc
GoogleDataTransport_Privacy.bundle/Info.plist,Binary,801,,,,,ad0f4ba96b1bd978d5287b7753b6aae69c87229a374b0235d422e7ebb00050d6
GoogleDataTransport_Privacy.bundle/PrivacyInfo.xcprivacy,Binary,1105,plain text[LF],XML(1.0),,,cfbb3c4f76a66d53698bae91f7110c00f2148e6e6f13ad7d32592909bc010e51
GoogleService-Info.plist,Binary,860,,,,,286a4e7315fb5af69aa560c44dd45c931722374f3ef04533366bb35bb64b58f4
GoogleUtilities_Privacy.bundle/Info.plist,Binary,794,,,,,b94abdc7be735cccb3a429bc591a0b5a834c7a64268fa82b8b9f7fc89269912c
GoogleUtilities_Privacy.bundle/PrivacyInfo.xcprivacy,Binary,1289,plain text[LF],XML(1.0),,,8f164233c5d215fb06ceb8784934021dddd7d39a89d795e56ba5c832ab0fb3f7
id.lproj/InfoPlist.strings,Binary,1316,plain text[CRLF],,,,fb653caea007615065f8636bc10387ca7aed39ab8421b6f45c61fc99b6b26068
ident.free,Binary,64,plain text,,,,29572fba4d83f83b1162cdfbbc739f9a4f8cd21a940112c5e8e599217a013151
Info.plist,Binary,34297,plain text[LF],XML(1.0),,A firebase database URL and API key as well as a facebook client token are available in plain text. They are also using an appspot.com storage bucket,01421a07bf1fb195202b1d5e9b82b50fba7e6625682ccdc98e1a7b1682839b65
IronSourcePrivacyInfo.bundle/Info.plist,Binary,790,,,,,8ac96ea24f78cfa6aeb0f168719be81c49b5b0da0bf8209801e0badeba1b9eef
IronSourcePrivacyInfo.bundle/PrivacyInfo.xcprivacy,Binary,724,plain text[LF],XML(1.0),,,112ff01cf511ae1aa85aa968b87e89c9523963b14a635a6069632991b3c6a341
ISAdMobResources.bundle/ISAdMobNativeBannerTemplateBasicView.nib,Binary,5796,,,,,f124923d054f188a1862980ec277436085598bfce82308a2fc82853995ee607e
ISAdMobResources.bundle/ISAdMobNativeBannerTemplateIconTextView.nib,Binary,4455,,,,,c4ad305237389bea368b9d8397ff462d76e3315d19222d7a1d56eda368bec77f
ISAdMobResources.bundle/ISAdMobNativeBannerTemplateRectView.nib,Binary,6448,,,,,386944d78da8b6b49a3e5828dcf21547b54f25171ee59d970a556e0214e848bc
ISAdMobResources.bundle/ISAdMobNativeBannerTemplateTextCTAView.nib,Binary,4728,,,,,3ce66d5a6ae80538ffc0692daeddb1e4e0ea2c1da46459f993acf27bb96149d8
it.lproj/InfoPlist.strings,Binary,1518,plain text[CRLF],,,,029e756c77a5788c6c77fbc981290b306206734dcc0ab4d72a30d04f88132da3
ja.lproj/InfoPlist.strings,Binary,1713,plain text[CRLF],,,,5de51d78f0b7adfcb96f5ac36137d4693f82e27097e0eaa89581a420cd96a933
json/gluads_ios_prod.json,Binary,2060,plain text[CRLF],JavaScript Object Notation[by extension],,,e5b5e5313a971b51271e13265889e99542d4a1372d663ac1784342bfb35e9fce
json/GluAnalytics_ios_prod.json,Binary,581,plain text[CRLF],JavaScript Object Notation[by extension],,,0c05db7cbc6acbed3ff7356d36a778dcc08e5688f4c8ce98d0976388b1a3d18f
json/GluAppTracking_prod.json,Binary,1219,plain text[LF],JavaScript Object Notation[by extension],,,9914038b25d393aeeb277408a05231cac2f955458ad86c004c440d20c1b9c17f
json/GluCentralServices_ios_prod.json,Binary,455,plain text[CRLF],JavaScript Object Notation[by extension],,,4ce72d803ecb75162e49689e6bcf85fb7b3d56104e20b07d8fe6527e1703cbdc
json/GluCustomerSupport_ios_prod.json,Binary,464,plain text[LF],JavaScript Object Notation[by extension],,,46c7e6c30271f1a852cf483a29b00f2e82db3c34061ffac98df42b2713119f2d
json/StarlightSecurity_prod.json,Binary,211,plain text[LF],JavaScript Object Notation[by extension],,,c9c7271ef228ee6fa6ae60e33afb5ebf5b7fead873a426673a4cb08125ba5d46
ko.lproj/InfoPlist.strings,Binary,1565,plain text[CRLF],,,,8434679b2db6b5e4ad1a51766b54ef2fa853a11e1594a9993ce3982a854a4691
landscape/Bridges.group.bin,Binary,52128,,,,,d4c9b65ecf2bf71ab1fb919f831bac932dc49c7e236ed03efa17cd019905f077
landscape/Bridges2.group.bin,Binary,61027,,,,,a2117d211c72e5f99f1c39081b1b039e6a80fd2df9f617e0f49873f09981a3cd
landscape/Bridges3.group.bin,Binary,71377,,,,,08c0944618b6493dea6464a8745792a064aad55eaaa89c6e7e8b524ed6d2111e
landscape/Bridges4.group.bin,Binary,71752,,,,,45825ba65574611f87e046ce34dd7708869f5d4df683297ecf8a7774bc8a8a21
landscape/Bridges5.group.bin,Binary,184605,,,,,3a316335e00d4ec6a1cf1d7499c7f8aa30d7f11747be75e6e5e1dd88f5669215
landscape/citywalls_chinese.group.bin,Binary,30844,,,,,40726c8135e3dbaf7186ae851964f3ca66a2582b75e4510318e6177d493fb7bc
landscape/citywalls_eastern.group.bin,Binary,56549,,,,,a69a538d90f6b3130df58a1c5c2037cb8a92e87786de64fc581e04d38fd7a459
landscape/citywalls_roundish.group.bin,Binary,24528,,,,,394f12f264331cf3de1c6bf860b3964078f7fb37f9f6e54242d55c837cc56529
landscape/citywalls_square.group.bin,Binary,26477,,,,,c98070b62c0a8b201e00ac83a51d82edaad6e633b2dec92be0499c9c55da93d7
landscape/highlines_american.group.bin,Binary,143015,,,,,3ca4d2b6717cfd641fe696e05e818b01d4fd5eec36d16acf0c6f470394bd52e1
landscape/highlines_aqueduct.group.bin,Binary,77777,,,,,c06b4080b3d0b2531483d0899a1b7c0874e12ce96fadcb5107d1d3438855c2c0
landscape/highlines_euro.group.bin,Binary,209688,,,,,3922742eb5309e2204144f85b4742764ded675262e158650b079538ba81c3bea
landscape/iceland_hotsprings.group.bin,Binary,152441,,,,,0d4312809525c8891857cbd639b0ef8a6a66d5b201628752b48da54009ab8a64
landscape/LandscapeItems.group.bin,Binary,2166,,,,,238d78820ec4cc00e3a2bdae3ae8dc674370e8f6cd18d7bdcf66083ad415016b
landscape/Modular.group.bin,Binary,48893,,,,,d7c17065ccfab0120b0302d795fe7fe4bd1ddfe999e81a1db6f3757e34867eaf
landscape/moon.group.bin,Binary,363271,,,,,e9a1da7b219f15adf63ddeba811be2a61dc3b1ffc9002e0118521c2a30cb1c23
landscape/orchards.group.bin,Binary,11100,,,,,9df1731bc133f57076d30822e922bafdaf03e7f8c50d1f3829ff8bfb3c499d92
LaunchScreen.storyboardc/01J-lp-oVM-view-Ze5-6b-2t3.nib,Binary,1225,,,,,5cd7eefc1eecc445972294109064ef3853e41f49c1925ec6d4db1b26e8771197
LaunchScreen.storyboardc/Info.plist,Binary,258,,,,,1f255d5cc53b531e3f29a9406a8df49a958e2bf9443d3e20bd8374f707f7d5c8
LaunchScreen.storyboardc/UIViewController-01J-lp-oVM.nib,Binary,924,,,,,54f3637f671feba5f19e82ec4f4a7fb448bb3cfc0fb180f089aa571fc8f053e2
MainWindow.nib,Binary,839,,,,,27861286b6b877c08da4df41898301749427566cf67fc5e7bfc0e31e4b8cc2f1
Mapscreen/ClubMonster/R_Club_War_Monster_01.group.bin,Binary,149969,,,,,daf4f03838b51987dfd48e96d064fa66545e0692b2f22b619582cdc6a1faffb1
Mapscreen/DefaultMap/defaultTheme.group.bin,Binary,25887,,,,,5303c7f4a161fbfbd1b58940b7c88cccac1298a93e9495ae82c6385116c75eb4
Mapscreen/mapscreen.group.bin,Binary,544553,,,,,cb9266550b831c62e1e5264035b728d0295b1e9f2e93eb550b6dd7de2b2c53f8
Mountainsandsea/MountainsAndSea_static.group.bin,Binary,215008,,,,,753d4fb82ec69128148b8a5539811ac7634faae2cb20b7af01b3b49f12bef2a7
Mountainsandsea/MountainsAndSea_UP9.group.bin,Binary,601237,,,,,5208161ad0acd3d06445936b77676fc947fcd7a8bbd25a183314ff868f8b3422
MTGSDK.bundle/Info.plist,Binary,758,,,,,c24ab7b093edcb106655ff42f38cc84f7a86d9774b0783cf5b913cbaeacc6e4d
MTGSDK.bundle/PrivacyInfo.xcprivacy,Binary,941,plain text[LF],XML(1.0),,,34174b328a855fb3affe6208d86adeccf77a0a500fef48bacf62515a5ff1c448
nanopb_Privacy.bundle/Info.plist,Binary,777,,,,,7bd7bb1723685986d38ba0d62968061e8aaaa21854bf4c0d2ec1498fdba3fe40
nanopb_Privacy.bundle/PrivacyInfo.xcprivacy,Binary,374,plain text[LF],XML(1.0),,,729ba3cbd0f458c78cd61edf17350edafe0e34ca86e314ec64c8cb22ccd21b54
nl.lproj/InfoPlist.strings,Binary,1474,plain text[CRLF],,,,16825a0c08860f9e5e46877a76e14b64c25466fcaff0cac6e81e9bf58cf50c71
particles/particles.group.bin,Binary,131967,,,,,d56d42726704eefc31470bec4f20dc81091f97d511ff22df36d0e5c7e4bfb2ba
PkgInfo,Binary,8,plain text,,,Content: APPL????,82502191c9484b04d685374f9879a0066069c49b8acae7a04b01d38d07e8eca0
pl.lproj/InfoPlist.strings,Binary,1543,plain text[CRLF],,,,d2d05cb6535158042dfcc6abdb074673505fafdfd0a282f5b7c9a8288e62a871
planes/planes.group.bin,Binary,106012,,,,,2740a5f141f9b1507419670d6d97f1e0630e0b5d43886b78c5a1a6447233a8c8
PrivacyInfo.xcprivacy,Binary,4487,plain text[LF],XML(1.0),,,48f0fdde1e1fa0a00197c79c0d7207dd8b52c11a96d41be0d3a76ce65deefd7c
Promises_Privacy.bundle/Info.plist,Binary,779,,,,,93890df663b9e9251fad0b820e525cc64a764d5ad968ab8e893d7a0d210ac112
Promises_Privacy.bundle/PrivacyInfo.xcprivacy,Binary,373,plain text[LF],XML(1.0),,,74b0cd72fc23c1ef302f22ee2753f61817cdc5af0ff7a7f2d0632b524fb8acea
pt.lproj/InfoPlist.strings,Binary,1505,plain text[CRLF],,,,7ce7f74f4f015c67cd84e13ab5676bf33362e7d10fc7b9714dd4e0af23006acc
railroads/railroads.group.bin,Binary,230482,,,,,076633f063546cc03e97ec009e29c374955121b3ad4b4bb3d87390ef70ba305e
RCI/BuildingB1.group.bin,Binary,20799,,,,,eda90365a43638b2ab30dd10ed99c69bd8fa50b3c63bd16ce552e2d303230b38
RCI/BuildingB11.group.bin,Binary,49371,,,,,501f72b178862ddfe8dc0a2a4a222447624869e100e6054544286d7c00f21f11
RCI/BuildingB13.group.bin,Binary,40867,,,,,11a62cd2ef80cdb58e8dd1e19ceec60a59a73835109bb32cceeb2d6b692af48f
RCI/BuildingB14.group.bin,Binary,42990,,,,,1fecf86af22721586a9ca92dde19fa11f59e3c452046ec6a05e1c957686a5136
RCI/BuildingB15.group.bin,Binary,21537,,,,,48079e6527e563a5c0d70d7e021dea06b0dd148673fd6ed0cdd27fcfd455e107
RCI/BuildingB16.group.bin,Binary,38272,,,,,a133cb28b54cd72d883c557d2ae0ad950563c20bdb431940beca024d5e75143a
RCI/BuildingB17.group.bin,Binary,122881,,,,,a563e0973b642f8472e19bcd0ee18b1a0fea8a0c275252b7a50a94349b2e9878
RCI/BuildingB20.group.bin,Binary,88463,,,,,93157f9fd19591496fa9c062257e06b1557232df73b37217c52f4c29b107cf7e
RCI/BuildingB20Lod0.group.bin,Binary,24675,,,,,4b0fc75867f288523e698b80f325a2ca4ad23ea92a0cf6bfebed7caa66dd6e6c
RCI/BuildingB21.group.bin,Binary,34997,,,,,14a74417677eccda62b804bde602d2cba91b35de8a23671277a3c0a11cd89bfd
RCI/BuildingB22.group.bin,Binary,23191,,,,,a45535b37eafb6a5d8abe07517076c4e8c230225a848d7037c237a3804fa1add
RCI/BuildingB22Lod0.group.bin,Binary,28230,,,,,d746665926df0a9bb703d635a3cb38bb72683d94e4096eef231c679c8939fcde
RCI/BuildingB23.group.bin,Binary,55552,,,,,0f3b7b74eb921baebe22a3ad9cabc2475fa59a74a3403aa6553b416e484f93e7
RCI/BuildingB24.group.bin,Binary,81877,,,,,eae76fdc934203c93702916b0f8cdca3b5c0c4b506c3220097fa2a4539555f4c
RCI/BuildingB3.group.bin,Binary,74152,,,,,3370b90e166be9779aba2ebaadeb8b0ca5709d2ed53f34ca8d681e7431b7fb6e
RCI/BuildingB5.group.bin,Binary,25681,,,,,9025c3d8660ae6eddfb67e345613f1a123740b4bd336da8dec27a75caab46cd0
RCI/BuildingB6.group.bin,Binary,93630,,,,,e15c97451bcfd1b5b0e2db9ca1377cec868ee0ba88b226e43e6a33b3caeddcca
RCI/BuildingB8.group.bin,Binary,49445,,,,,b04dce386fc022238660de9c3f229c5371c059bec7d7b2d3c6e5463836a854f0
RCI/BuildingBureauOfRestorations.group.bin,Binary,44231,,,,,634e3bdc48b8ebd88b215a4ff2d9d52c0227ae875e01b2b5fe259c3d7d858a6b
RCI/BuildingC1.group.bin,Binary,91223,,,,,066e2745297e24268af05b5d1cc7c06151f65fc7fcec125bfb8ed1d116d28d4b
